SchoolName,CourseName,Approval,State,Webpage,Telephone
California MaritimeAcademy - ExtendedLearning,Vessel Personnelwith DesignatedSecurity Duties(VPDSD),Any applicant who has successfully completed your Vessel Personnel withDesignated Security Duties (VPDSD) (CAMACE-747) course will satisfy the trainingrequirements of 46 CFR 12.625(a)(1) and STCW Table A-VI/6-2 for an STCWendorsement as Vessel Personnel with Designated Security Duties.,CA,#http://#csum.edu#,7076541817
California MaritimeAcademy - ExtendedLearning,"Vessel, Company &Facility SecurityOfficer","This course will meet the STCW training requirements for Vessel Security Officer.Course is in compliance with the following standards:  Regulations 13.1, 13.2(Part A and B), and 18.1 (Part A and B)  of the International Ship and Port FacilitySecurity (ISPS) Code and IMO Model Course 3.19 Ship Security Officer (2003)edition), IMO Model Course 3.20 Company Security Officer (2003 Edition) andIMO Model Course 3.21 Port Facility Security Officer (2003 Edition).",CA,#http://#csum.edu#,7076541817
California SailingAcademy,Assistance Towing,"Any applicant who has successfully completed your Assistance Towing(CALSAL-42) course and presents your Certificate of Training within one year ofthe completion of training, will satisfy the examination requirements of 46 CFR11.482(b) for an Assistance Towing endorsement to be added to any deckcredential for service upon vessels of not more than 200 gross tons.",CA,#http://www.californiasailingacademy.com#,7144754268
California SailingAcademy,Auxiliary Sail,"Any applicant who successfully completes the Auxiliary Sail (CALSAL-45) coursewithin one year of application will satisfy the professional examinationrequirements of 46 CFR 11.201(j) to add an Auxiliary Sail endorsement, as per 46CFR 11.401(d), to any national deck officer endorsement authorized byregulation.",CA,#http://www.californiasailingacademy.com#,7144754268
California SailingAcademy,Auxiliary Sail (12-Hour),"Any applicant who successfully completes the Auxiliary Sail (12 hour) (CALSAL-46)course within one year of application will satisfy the professional examinationrequirements of 46 CFR 11.201(j) to add an Auxiliary Sail endorsement, as per 46CFR 11.401(d), to any national officer endorsement as Operator of UninspectedPassenger Vessels (OUPV), or Mate or Master on vessels of any appropriatetonnage, oceans or near coastal.This modification is effective as of March 24, 2014.  All other terms of theapproval, including the date of expiry, remain the same.",CA,#http://www.californiasailingacademy.com#,7144754268
California SailingAcademy,Operator ofUninspectedPassenger Vessels(OUPV),"Any applicant who has successfully completed your Operator of UninspectedPassenger Vessels (OUPV) (CALSAL-340) course and presents your Certificate ofTraining within one year of the completion of training, will satisfy theexamination requirements of 46 CFR 11.205(f) for original issuance, 46 CFR10.227(d)(8)(i)(B) for renewal, and 46 CFR 10.227(g) for reissuance, of amerchant mariner endorsement as Operator of Uninspected Passenger Vessels(OUPV) Upon Near Coastal, or Great Lakes and Inland, or Inland Waters.  Thecourse completion certificate issued upon successful completion of this course isvalid for one application which results in the issuance of an endorsement(s) andmay not be used for future application transactions.",CA,#http://www.californiasailingacademy.com#,7144754268
Cape Fear CommunityCollege,Assistance Towing,Any applicant who successfully completes the Assistance Towing (CFEARC-42)course within one year of application will satisfy the requirements of 46 CFR11.482(b) to add an Assistance Towing endorsement to any national officerendorsement as Operator of Uninspected Passenger Vessels (OUPV) or Mate orMaster on vessels of less than 200 GRT.,NC,#http://cfcc.edu/#,9103627000
Cape Fear CommunityCollege,Operator ofUninspectedPassenger Vessels(OUPV),"Any applicant who has successfully completed your Operator of UninspectedPassenger Vessels (OUPV) (CFEARC-340) course and presents your Certificate ofTraining within one year of the completion of training, will satisfy theexamination requirements of 46 CFR 11.903 (a)(24) for original issuance, 46 CFR10.227(e)(1)(iii) for renewal, and 46 CFR 10.227(i)(1) for reissuance of a merchantmariner endorsement as Operator of Uninspected Passenger Vessels (OUPV)Upon Near Coastal, or Great Lakes and Inland, or Inland Waters.  The coursecompletion certificate issued upon successful completion of this course is validfor one application which results in the issuance of an endorsement(s) and maynot be used for future application transactions.",NC,#http://cfcc.edu/#,9103627000
Cape Fear CommunityCollege,Upgrade OUPV ToMaster 100 Tons,"Any applicant who has successfully completed your Upgrade OUPV to Master100 Tons (CFEARC-530) course and presents your Certificate of Training withinone year of the completion of training, will satisfy all examination requirementsfor upgrade of a merchant mariner credential from OUPV Near Coastal, or GreatLakes and Inland, or Inland Waters to a credential of Master of Vessels of lessthan 100 gross registered tons upon Near Coastal, or Great Lakes & Inland, orInland Waters; OR, increase the scope of a credential of Master of Vessels of lessthan 100 gross registered tons upon Great Lakes and Inland, or Inland Waters toMaster of Vessels of less than 100 gross registered tons upon Near CoastalWaters.  The course completion certificate issued upon successful completion ofthis course is valid for one application which results in the issuance of anendorsement.",NC,#http://cfcc.edu/#,9103627000
"Cape International,Inc.",Vessel Personnelwith DesignatedSecurity Duties(VPDSD),"Any applicant who has successfully completed your Vessel Personnel withDesignated Security Duties (VPDSD) (CAPEIN-747) course will satisfy the trainingrequirements of 46 CFR 12.625(a)(1) and Table A-VI/6-2 of the STCW Code, asamended 2010, for an STCW endorsement as Vessel Personnel with DesignatedSecurity Duties.",AK,#http://capeinternationalservices.com/#,9077234299
"Cape International,Inc.","Vessel, Company &Facility SecurityOfficer","The CSO and VSO sections of the course satisfy applicable requirements, and thefollowing approval is granted subject to the conditions specified below and inEnclosure (1): Any applicant successfully completing the CSO and VSO parts ofthe course will satisfy:   the training requirements of 33 CFR 104.210 forCompany Security Officer; AND,   the training requirements of 33 CFR 104.215for an STCW endorsement as Vessel Security Officer; AND,   the competencies ofthe STCW Code, as amended 2010, Table A-VI/5 The FSO part of the course wasreviewed and found to meet the standards of competence provided in 33 CFR105.205, International Ship and Port Facility Security Code (ISPS) Code PartA/2.1.8, ISPS Code Part A/17, and International Maritime Organization (IMO)Port Facility Security Officer (PFSO) (2015 Edition).  The FSO section of the courseis not considered Coast Guard Approved Training, as there are currently no CoastGuard regulations governing its approval.  When U.S. regulations are issuedregarding  training for Facility Security Officers, you will be required to resubmityour course materials to the Coast Guard for formal approval in accordance with46 CFR 10.402.  A determination will be made at that time regarding thegrandfathering of those mariners having received training prior to the approval.Therefore, it is highly recommended that you maintain compliance with thestandards applicable to approved training, including the use of the instructorslisted in the enclosure.  Policy on Facility Security Officer training is currentlybeing formulated by Coast Guard Headquarters.   At the completion of  the FSOportion of the training you should provide documentation to each graduateindicating that the student has received training meeting the 33 CFR 105.205,ISPS Code Part A/2.1.8, ISPS Code Part A/17, and IMO Officer PFSO (2015 Edition)guidance on training for Facility Security Officers.  There should be clearseparation from the course completion provided to document the Approved CSOand VSO training.",AK,#http://capeinternationalservices.com/#,9077234299
"Capt Roy's MarineTraining, Inc.",Master 100 Tons,"Any applicant who has successfully completed your Master 100 Tons(CAPROY-281) course and who presents your Certificate of Training within oneyear of the completion of training, will satisfy the examination requirements of46 CFR 11.201(j)(1) for original issuance, 46 CFR 10. 227(e)(1)(iii) for renewal, and46 CFR 10.227(i) for reissuance for any one the following endorsements and maynot be used for any application transactions thereafter:    Master of less than100 GRT, Near Coastal, or Great Lakes & Inland, or Inland Waters; OR,   Masterof less than 100 GRT, Near Coastal, Raise in Grade from OUPV Near Coastal; OR,Operator of Uninspected Passenger Vessels (OUPV) or Mate of less than 100GRT Upon Near Coastal, or Great Lakes & Inland, or Inland Waters.",TX,#http://www.capt-roys.com/#,2817986186
"Capt Roy's MarineTraining, Inc.",Operator ofUninspectedPassenger Vessels(OUPV),"Any applicant who has successfully completed your Operator of UninspectedPassenger Vessels (OUPV) (CAPROY-340) course and presents your Certificate ofTraining within one year of the completion of training, will satisfy theexamination requirements of 46 CFR 11.201(j)(1) for original issuance, 46 CFR10.227(1)(iii) for renewal, and 46 CFR 10.227(i)(1) for reissuance of a merchantmariner endorsement as Operator of Uninspected Passenger Vessels (OUPV)Upon Near Coastal, or Great Lakes and Inland, or Inland Waters.  The coursecompletion certificate issued upon successful completion of this course is validfor one application which results in the issuance of an endorsement(s) and maynot be used for future application transactions.",TX,#http://www.capt-roys.com/#,2817986186
"Capt Roy's MarineTraining, Inc.",Upgrade OUPV ToMaster 100 Tons,"Any applicant who has successfully completed your Upgrade OUPV to Master100 Tons (CAPROY-530) course and presents your Certificate of Training withinone year of the completion of training, will satisfy all examination requirementsfor upgrade of a merchant mariner credential from OUPV Near Coastal, or GreatLakes and Inland, or Inland Waters to a credential of Master of Vessels of lessthan 100 gross registered tons upon Near Coastal, or Great Lakes & Inland, orInland Waters; OR, increase the scope of a credential of Master of Vessels of lessthan 100 gross registered tons upon Great Lakes and Inland, or Inland Waters toMaster of Vessels of less than 100 gross registered tons upon Near CoastalWaters.  The course completion certificate issued upon successful completion ofthis course is valid for one application which results in the issuance of anendorsement.",TX,#http://www.capt-roys.com/#,2817986186
Captain School KeyWest,Assistance Towing,Any applicant who successfully completes the Assistance Towing (CPTSKW-42)course within one year of application will satisfy the requirements of 46 CFR11.482(b) to add an Assistance Towing endorsement to any national officerendorsement as Operator of Uninspected Passenger Vessels (OUPV) or Mate orMaster on vessels of less than 200 GRT.,FL,#http://www.captainschoolkeywest.com#,3054816981
Captain School KeyWest,Auxiliary Sail,"Any applicant who successfully completes the Auxiliary Sail (CPTSKW-45) coursewithin one year of application will satisfy the professional examinationrequirements of 46 CFR 11.201(j) to add an Auxiliary Sail endorsement, as per 46CFR 11.401(d), to any national deck officer endorsement authorized byregulation.",FL,#http://www.captainschoolkeywest.com#,3054816981
Captain School KeyWest,Auxiliary Sail (On-Line),"Any applicant who successfully completes the Auxiliary Sail (On-Line)(CPTSKW-50) course within one year of application will satisfy the professionalexamination requirements of 46 CFR 11.201(j) to add an Auxiliary Sailendorsement, as per 46 CFR 11.401(d), to any national deck officer endorsementauthorized by regulation.",FL,#http://www.captainschoolkeywest.com#,3054816981
Captain School KeyWest,First Aid & CPR,"Any applicant who successfully completes your First Aid & CPR (CPTSKW-197)course will satisfy the following requirements:⦁ The First Aid and CPR training requirements of 46 CFR 11.201(i)(1),PROVIDED that this training was completed within one year of the date ofapplication; AND⦁ Elementary First Aid  Training requirements per 46 CFR 11.302(a)(3) and 46CFR 12.602(a)(3), as set out in STCW Code Table A-VI/1-3; AND⦁ Elementary First Aid standards of competence requirements of 46 CFR11.302(a)(3) and 46 CFR 12.602(a)(3), as set out in STCW Code Table A-VI/1-3of the STCW code, as amended 2010 and has met the desired standard ofcompetence from the National Assessment Guidelines of the ElementaryFirst Aid section of the Basic Training NVIC 08-14.Applicants who have successfully completed your course need not presentcompleted  Task Control Sheets  for these assessments in application for STCWcertification.",FL,#http://www.captainschoolkeywest.com#,3054816981
Captain School KeyWest,Operator ofUninspectedPassenger Vessels(OUPV),"Any applicant who has successfully completed your Operator of UninspectedPassenger Vessels (OUPV) (CPTSKW-340) course and presents your Certificate ofTraining within one year of the completion of training, will satisfy theexamination requirements of 46 CFR 11.903 (a)(24) for original issuance, 46 CFR10.227(e)(1)(iii) for renewal, and 46 CFR 10.227(i)(1) for reissuance of a merchantmariner endorsement as Operator of Uninspected Passenger Vessels (OUPV)Upon Near Coastal, or Great Lakes and Inland, or Inland Waters.  The coursecompletion certificate issued upon successful completion of this course is validfor one application which results in the issuance of an endorsement(s) and maynot be used for future application transactions.",FL,#http://www.captainschoolkeywest.com#,3054816981
Captain School KeyWest,Personal Safety &SocialResponsibilities(PSSR),"Any applicant who successfully completes your Personal Safety & SocialResponsibilities (CPTSKW-359) course will satisfy the Personal Safety & SocialResponsibilities competency and training requirements of Section A-VI/1 andTable A-VI/1-4 of the STCW Code, as amended 2010, and 46 CFR 11.302(a)(4) and12.602(a)(4); AND have performed all assessment tasks as guided by theapplicable section within the Basic Training NVIC 08-14.Applicants are not required to present completed record of assessment sheetswhen applying for the STCW endorsement.",FL,#http://www.captainschoolkeywest.com#,3054816981
